crsCode,semester,profId
crsCode872221,semester982542,112395
crsCode300999,semester360299,399284
crsCode552361,semester920382,55617
crsCode955342,semester197405,27805
crsCode435695,semester315623,85605
crsCode964597,semester293410,306047
crsCode453975,semester770709,523405
crsCode968885,semester696313,406414
crsCode544964,semester716206,302999
crsCode138252,semester571422,216225
crsCode406711,semester119898,439001
crsCode568243,semester360915,95625
crsCode947078,semester538389,205659
crsCode102096,semester173993,778196
crsCode26431,semester810079,626284
crsCode46832,semester242265,815291
crsCode323002,semester770973,711067
crsCode550650,semester403812,980615
crsCode734650,semester66636,469626
crsCode825039,semester318044,202924
crsCode674731,semester609492,913236
crsCode448496,semester440282,349703
crsCode150009,semester377778,337175
crsCode913310,semester68332,594570
crsCode799822,semester619378,539006
crsCode427189,semester467582,532289
crsCode585205,semester742713,976284
crsCode544536,semester784806,93305
crsCode164279,semester686616,905546
crsCode221789,semester70520,734440
crsCode792201,semester88810,247611
crsCode61364,semester30870,242191
crsCode978664,semester862829,273021
crsCode376587,semester234786,775375
crsCode93677,semester229217,865238
crsCode740638,semester466944,739712
crsCode524998,semester153373,284888
crsCode5711,semester895385,401919
crsCode927485,semester423387,373078
crsCode383386,semester963394,676271
crsCode591683,semester243896,697274
crsCode143953,semester345591,519519
crsCode824411,semester408352,392324
crsCode272254,semester19548,944761
crsCode556688,semester859947,452068
crsCode337998,semester527461,484147
crsCode605609,semester481045,216336
crsCode118079,semester178071,185727
crsCode878415,semester300902,296626
crsCode298032,semester734997,836837
crsCode511855,semester467497,353851
crsCode571638,semester859148,73459
crsCode433404,semester80850,483149
crsCode338916,semester794644,619383
crsCode746912,semester747426,77124
crsCode383951,semester963268,686173
crsCode589774,semester659701,346196
crsCode457476,semester874438,942938
crsCode254349,semester73164,958853
crsCode680730,semester488262,835425
crsCode943780,semester582957,479545
crsCode793213,semester101620,799448
crsCode407690,semester156934,813523
crsCode788182,semester788918,650341
crsCode824596,semester581839,741998
crsCode479875,semester31048,478779
crsCode68847,semester144624,770510
crsCode892450,semester798625,550423
crsCode943733,semester203170,427573
crsCode458788,semester885153,534765
crsCode62636,semester802940,571057
crsCode510107,semester506141,828447
crsCode221723,semester32835,238769
crsCode604856,semester349705,253489
crsCode674470,semester208088,82935
crsCode142789,semester306774,198383
crsCode592956,semester874399,139920
crsCode743909,semester1291,168979
crsCode20190,semester54334,9621
crsCode945450,semester745836,863382
crsCode214526,semester937487,921462
crsCode78519,semester804589,602286
crsCode532759,semester631410,276807
crsCode887543,semester211241,857245
crsCode456711,semester851163,465502
crsCode108848,semester860081,519302
crsCode25925,semester509936,762697
crsCode797140,semester886223,851126
crsCode371380,semester27406,507647
crsCode216988,semester565652,180416
crsCode155550,semester844288,862531
crsCode230280,semester879646,630233
crsCode247521,semester591543,598331
crsCode795027,semester457039,285553
crsCode394300,semester991779,959936
crsCode100655,semester452915,249273
crsCode464665,semester359110,308683
crsCode362153,semester448270,525376
crsCode758600,semester387897,828225
crsCode387476,semester622613,901777
crsCode882097,semester190018,655973
crsCode626736,semester778120,179748
crsCode1009,semester972346,278567
crsCode564626,semester32294,730788
crsCode281215,semester470675,9556
crsCode350137,semester826115,9855
crsCode229527,semester558796,606381
crsCode567464,semester220974,910463
crsCode213260,semester6818,52579
crsCode163038,semester165552,959555
crsCode584418,semester150136,458372
crsCode713095,semester352142,271407
crsCode512416,semester90019,274920
crsCode206228,semester589031,988174
crsCode638664,semester39103,294086
crsCode774368,semester414278,498533
crsCode842509,semester161468,55358
crsCode200036,semester448199,654077
crsCode589320,semester666578,528583
crsCode367868,semester108204,427580
crsCode889228,semester441350,272680
crsCode455979,semester549110,515367
crsCode627215,semester286567,303911
crsCode959436,semester527922,884002
crsCode917612,semester164216,654951
crsCode63800,semester901945,915967
crsCode994402,semester879982,694224
crsCode668905,semester130330,137982
crsCode282044,semester519851,948001
crsCode719528,semester740600,760492
crsCode579986,semester440171,90215
crsCode285060,semester574081,252365
crsCode664721,semester253377,225041
crsCode702484,semester43608,665998
crsCode232929,semester594086,227610
crsCode821130,semester894925,632241
crsCode148011,semester937128,457844
crsCode266776,semester906749,78317
crsCode916635,semester942661,184098
crsCode690653,semester474044,738762
crsCode878119,semester948483,20452
crsCode940641,semester204643,554642
crsCode878121,semester718403,131794
crsCode86876,semester851923,952419
crsCode921609,semester132912,168657
crsCode285816,semester561184,254411
crsCode261514,semester219393,754258
crsCode769144,semester602088,585410
crsCode312361,semester22892,120493
crsCode765098,semester109249,489532
crsCode922092,semester168066,932745
crsCode515793,semester456085,863939
crsCode94250,semester260507,401562
crsCode459580,semester781766,853125
crsCode680861,semester349885,343792
crsCode634852,semester311937,495872
crsCode631665,semester216236,962391
crsCode693232,semester770116,95818
crsCode464825,semester654675,502132
crsCode348072,semester574932,511265
crsCode390500,semester351522,93047
crsCode814508,semester695839,201026
crsCode494064,semester969064,715791
crsCode725019,semester135359,163964
crsCode702288,semester703414,285262
crsCode363767,semester581673,309754
crsCode504597,semester980054,560423
crsCode638735,semester84078,238522
crsCode109207,semester788769,841468
crsCode18695,semester433507,589004
crsCode872519,semester859588,503855
crsCode141233,semester735316,119692
crsCode53544,semester913982,802640
crsCode775351,semester437333,362714
crsCode388442,semester112285,39960
crsCode441621,semester411033,731183
crsCode786713,semester521875,540188
crsCode952504,semester389012,381506
crsCode124749,semester519588,453797
crsCode512973,semester350250,748650
crsCode690793,semester263225,931174
crsCode512591,semester617561,689420
crsCode980591,semester126253,691048
crsCode311601,semester872805,615352
crsCode900972,semester49562,886822
crsCode888127,semester364545,10146
crsCode286729,semester900463,39549
crsCode573491,semester543144,615855
crsCode762679,semester1312,360396
crsCode996626,semester927918,828853
crsCode663752,semester764413,486063
crsCode940403,semester65085,273120
crsCode286428,semester189430,814785
crsCode495497,semester300480,734443
crsCode165317,semester142107,53877
crsCode758458,semester570796,8262
crsCode828777,semester298414,253315
crsCode280929,semester952183,679053
crsCode494503,semester123893,347539
crsCode255600,semester420389,857962
crsCode894644,semester738633,311456
crsCode534858,semester201585,451359
crsCode290523,semester964980,570158
crsCode940632,semester900944,632374
crsCode882807,semester174749,165307
crsCode762114,semester593668,368161
crsCode88430,semester655537,879506
crsCode733846,semester607035,407827
crsCode298624,semester997466,414272
crsCode553532,semester718720,466631
crsCode804342,semester912147,117904
crsCode815952,semester532328,52721
crsCode443446,semester969006,356805
crsCode758659,semester321804,644712
crsCode925547,semester580413,459549
crsCode488227,semester631737,171587
crsCode42220,semester906639,249637
crsCode248588,semester693410,251622
crsCode923904,semester766824,610617
crsCode221177,semester342081,260140
crsCode643861,semester826527,598176
crsCode131996,semester660657,944053
crsCode770009,semester580248,194386
crsCode241645,semester67376,693479
crsCode421667,semester191346,871205
crsCode421717,semester281366,918
crsCode779501,semester762865,86030
crsCode994206,semester176354,33610
crsCode193098,semester971955,980689
crsCode915301,semester929726,472528
crsCode529840,semester67441,992945
crsCode54796,semester996941,495503
crsCode1753,semester307885,864567
crsCode828145,semester930404,489821
crsCode832835,semester140929,181282
crsCode911581,semester791246,870077
crsCode340943,semester328430,366631
crsCode465145,semester897963,713005
crsCode50635,semester57645,310728
crsCode851388,semester703767,814544
crsCode340454,semester738511,371316
crsCode224322,semester40480,446319
crsCode929469,semester104123,407696
crsCode986636,semester462014,40359
crsCode386990,semester469015,114080
crsCode652225,semester584598,694705
crsCode507527,semester555167,870738
crsCode557363,semester632045,417509
crsCode715116,semester69062,976550
crsCode81379,semester499430,912844
crsCode270903,semester586453,317454
crsCode123707,semester560170,160512
crsCode214065,semester398581,199113
crsCode191311,semester229514,320553
crsCode688061,semester208719,150950
crsCode5745,semester468042,145480
crsCode879868,semester821283,497816
crsCode444848,semester436701,993716
crsCode53675,semester114262,271420
crsCode915838,semester132095,752488
crsCode848128,semester319443,547530
crsCode941420,semester912378,398204
crsCode451893,semester84533,171652
crsCode866380,semester625155,594317
crsCode669052,semester1305,412586
crsCode350338,semester583927,665767
crsCode742254,semester890008,115613
crsCode4214,semester627048,487360
crsCode114174,semester801341,614351
crsCode803349,semester122437,230096
crsCode267840,semester747708,533940
crsCode537447,semester328454,964960
crsCode898798,semester585151,791771
crsCode397624,semester532910,451412
crsCode893523,semester67911,789367
crsCode516638,semester791561,135467
crsCode100960,semester113857,217610
crsCode322017,semester594163,176722
crsCode683820,semester709248,598532
crsCode633471,semester716252,829198
crsCode850538,semester415882,310485
crsCode530034,semester399432,540017
crsCode109299,semester700257,449978
crsCode87782,semester604093,325193
crsCode271977,semester174383,480962
crsCode796699,semester659381,365369
crsCode108089,semester5840,908310
crsCode439462,semester874791,754078
crsCode65235,semester863445,502599
crsCode486352,semester107602,993557
crsCode835529,semester417717,218537
crsCode518510,semester43806,383624
crsCode196309,semester428057,901368
crsCode583651,semester896999,709522
crsCode30109,semester453933,136737
crsCode627344,semester268451,553748
crsCode7144,semester253913,770466
crsCode443705,semester297959,12245
crsCode972918,semester167589,317909
crsCode286602,semester733948,48508
crsCode195140,semester725,219620
crsCode825301,semester641104,735215
crsCode247387,semester522058,398622
crsCode788824,semester544551,327238
crsCode948254,semester182773,54873
crsCode106554,semester824360,728167
crsCode21675,semester702436,251636
crsCode342674,semester522787,277225
crsCode162965,semester77111,894312
crsCode566849,semester616863,955051
crsCode100950,semester637066,820534
crsCode981273,semester562531,466296
crsCode485328,semester648616,850764
crsCode272254,semester928004,282095
crsCode41344,semester163705,750734
crsCode980885,semester388248,19718
crsCode786269,semester203096,877876
crsCode543044,semester368622,45836
crsCode317345,semester344582,167386
crsCode956587,semester894370,755076
crsCode986639,semester191827,602865
crsCode908153,semester146481,76106
crsCode567860,semester970042,151645
crsCode367460,semester20635,383511
crsCode461280,semester988178,421920
crsCode94989,semester344641,494520
crsCode513015,semester275781,27488
crsCode992773,semester179720,881850
crsCode415442,semester439609,664233
